---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
诚知此恨人人有	igvicihfrfrfybyu#序52000
贫贱夫妻百事哀	pnjmfuqibluiaibw#序52000
闲坐悲君亦自悲	xmzobzjpyizibzmf#序52000
百年多是几多时	blnmdouijidouiao#序52000
邓攸无子寻知命	dgybwuzixpvimyyr#序52000
潘岳悼亡犹费词	pjytdkwhybfzcidy#序52000
同穴窅冥何所望	tsxtykmyhesowhkw#序52000
他生缘会更难期	taugyrhvggnjqirq#序52000
惟将终夜常开眼	wzjdvsyeihklyjxo#序52000
报答平生未展眉	bkdapyugwzvjmzfv#序52000
时难年荒世业空	uinjnmhduiyeksob#序52000
弟兄羁旅各西东	dixsjilvgexidsba#序52000
田园寥落干戈后	tmyrlclogjgehbkp#序52000
骨肉流离道路中	gurblqlidkluvsll#序52000
吊影分为千里雁	dcyyffwzqmliyjki#序52000
辞根散作九秋蓬	cigfsjzojqqqpgqc#序52000
共看明月应垂泪	gskjmyytyyivlzcd#序52000
一夜乡心五处同	yiyexdxnwuiutsak#序52000
锦瑟无端五十弦	jnsewudrwuuixmjg#序52000
一弦一柱思华年	yixmyivusihwnmap#序52000
庄生晓梦迷蝴蝶	vdugxcmgmihudxgi#序52000
望帝春心托杜鹃	whdiipxntodujrwk#序52000
沧海月明珠有泪	chhlytmyvuyblzdd#序52000
蓝田日暖玉生烟	ljtmrinryuugyjch#序52000
此情可待成追忆	ciqykedligvvyivx#序52000
昨夜星辰昨夜风	zoyexyifzoyefgoj#序52000
画楼西畔桂堂东	hwlbxipjgvthdsaa#序52000
隔座送钩春酒暖	gezossgbipjqnreo#序52000
分曹射覆蜡灯红	ffckuefuladghsbs#序52000
嗟余听鼓应官去	jxyutyguyygrqukt#序52000
走马兰台类转蓬	zbmaljtllzvrpgtc#序52000
紫泉宫殿锁烟霞	ziqrgsdmsoyjxwvy#序52000
欲取芜城作帝家	yuquwuigzodijwbb#序52000
玉玺不缘归日角	yuxibuyrgvrijcwd#序52000
锦帆应是到天涯	jnfjyyuidktmyajd#序52000
于今腐草无萤火	yujnfuckwuyyhoad#序52000
终古垂杨有暮鸦	vsguivyhybmuyasy#序52000
地下若逢陈后主	dixwrofgifhbvutd#序52000
岂宜重问后庭花	qiyivswfhbtyhwec#序52000
来是空言去绝踪	lluiksyjqujtzsaz#序52000
月斜楼上五更钟	ytxxlbuhwuggvskj#序52000
梦为远别啼难唤	mgwzyrbxtinjhrmk#序52000
书被催成墨未浓	uubzcvigmowznsvd#序52000
蜡照半笼金翡翠	lavkbjlsjnfzcvix#序52000
麝熏微度绣芙蓉	uexpwzduxqfursgc#序52000
刘郎已恨蓬山远	lqlhyihfpgujyrwz#序52000
更隔蓬山一万重	gggepgujyiwjvsap#序52000
飒飒东风细雨来	sasadsfgxiyullla#序52000
芙蓉塘外有轻雷	fursthwlybqylzcy#序52000
金蟾啮锁烧香入	jnijnxsoukxdrurp#序52000
玉虎牵丝汲井回	yuhuqmsijijyhvwk#序52000
贾氏窥帘韩掾少	jwuikvlmhjyrukxx#序52000
宓妃留枕魏王才	mifzlqvfwzwhclba#序52000
春心莫共花争发	ipxnmogshwvgfafv#序52000
一寸相思一寸灰	yicpxdsiyicphvau#序52000
猿鸟犹疑畏简书	yrncybyiwzjmuuqv#序52000
风云常为护储胥	fgypihwzhuiuxujv#序52000
徒令上将挥神笔	tulyuhjdhvufbiiv#序52000
终见降王走传车	vsjmjdwhzbiriesa#序52000
管乐有才原不忝	grytybclyrbutmvt#序52000
关张无命欲何如	grvhwumyyuherubn#序52000
他年锦里经祠庙	tanmjnlijycimcrg#序52000
梁父吟成恨有余	ldfuynighfybyudr#序52000
相见时难别亦难	xdjmuinjbxyinjmy#序52000
东风无力百花残	dsfgwuliblhwcjad#序52000
腊炬成灰泪始干	lajuighvlzuigjoa#序52000
晓镜但愁云鬓改	xcjydjibypbngloj#序52000
夜吟应觉月光寒	yeynyyjtytgdhjwb#序52000
蓬莱此去无多路	pgllciquwudolucz#序52000
青鸟殷勤为探看	qyncynqnwztjkjfu#序52000
怅卧新春白袷衣	ihwoxnipbljwyixw#序52000
白门寥落意多违	blmflcloyidowzpz#序52000
红楼隔雨相望冷	hslbgeyuxdwhlgsd#序52000
珠箔飘灯独自归	vubopcdgduzigvwl#序52000
远路应悲春晼晚	yrluyybzipwjwjzo#序52000
残宵犹得梦依稀	cjxcybdemgyixidh#序52000
玉珰缄札何由达	yudhjmvaheybdawz#序52000
万里云罗一雁飞	wjliyployiyjfzav#序52000
凤尾香罗薄几重	fgwzxdlobkjivsjp#序52000
碧文圆顶夜深缝	biwfyrdyyeuffgws#序52000
扇裁月魄羞难掩	ujclytpoxqnjyjhf#序52000
车走雷声语未通	iezblzugyuwztsaz#序52000
曾是寂寥金烬暗	cguijilcjnjnanbo#序52000
断无消息石榴红	drwuxcxiuilqhsms#序52000
斑骓只系垂杨岸	bjvvvixiivyhanwe#序52000
何处西南任好风	heiuxinjrfhkfgrj#序52000
重帏深下莫愁堂	vswzufxwmoibthpx#序52000
卧后清宵细细长	wohbqyxcxixiihip#序52000
神女生涯原是梦	ufnvugyayruimgpm#序52000
小姑居处本无郎	xcgujuiubfwulhld#序52000
风波不信菱枝弱	fgbobuxnlyvirojg#序52000
月露谁教桂叶香	ytluuvjcgvyexdkh#序52000
直道相思了无益	vidkxdsilcwuyiub#序52000
未妨惆怅是清狂	wzfhibihuiqykdaq#序52000
澹然空水对斜晖	djrjksuvdvxxhvdo#序52000
曲岛苍茫接翠微	qudkchmhjxcvwzli#序52000
波上马嘶看棹去	bouhmasikjvkqudt#序52000
柳边人歇待船归	lqbmrfxxdlirgvml#序52000
数丛沙草群鸥散	uucsuackqpousjmc#序52000
万顷江田一鹭飞	wjqyjdtmyilufzav#序52000
谁解乘舟寻范蠡	uvjxigvbxpfjliyv#序52000
五湖烟水独忘机	wuhuyjuvduwhjiam#序52000
苏武魂销汉使前	suwuhpxchjuiqmcb#序52000
古祠高树两茫然	gucigkuuldmhrjup#序52000
云边雁断胡天月	ypbmyjdrhutmytek#序52000
陇上羊归塞草烟	lsuhyhgvslckyjeh#序52000
回日楼台非甲帐	hvrilbtlfzjwvhkj#序52000
去时冠剑是丁年	quuigrjmuidynmtp#序52000
茂陵不见封侯印	mklybujmfghbyncp#序52000
空向秋波哭逝川	ksxdqqbokuuiirbp#序52000
十二楼中尽晓妆	uierlbvsjnxcvdad#序52000
望仙楼上望君王	whxmlbuhwhjpwhwa#序52000
锁衔金兽连环冷	soxmjnublmhrlgjd#序52000
水滴铜龙昼漏长	uvditslsvblbvhlp#序52000
云髻罢梳还对镜	ypjibauuhldvjyej#序52000
罗衣欲换更添香	loyiyuhrggtmxdsh#序52000
遥窥正殿帘开处	ykkvvgdmlmkliuzw#序52000
袍袴宫人扫御床	pkkugsrfskyuidpg#序52000
蓬门未识绮罗香	pgmfwzuiqiloxdch#序52000
拟托良媒益自伤	nitoldmzyiziuhfr#序52000
谁爱风流高格调	uvaifglqgkgedcyy#序52000
共怜时世俭梳妆	gslmuiuijmuuvdcd#序52000
敢将十指夸针巧	gjjduivikwvfqcvg#序52000
不把双眉斗画长	bubaudmzdbhwvhap#序52000
苦恨年年压金线	kuhfnmnmyajnxmcs#序52000
卢家少妇郁金堂	lujwukfuyujnthlx#序52000
海燕双栖玳瑁梁	hlyjudqidlmklddd#序52000
九月寒砧催木叶	jqythjvfcvmuyepk#序52000
十年征戍忆辽阳	uinmvguuyilcyhae#序52000
白浪河北音书断	bllhhebzynuudrpm#序52000
丹凤城南秋夜长	djfgignjqqyevhpp#序52000
谁为含愁独不见	uvwzhjibdubujmyk#序52000
更教明月照流黄	ggjcmyytvklqhdac#序52000
少小离家老大回	ukxclijwlkdahvxk#序52000
乡音无改鬓毛催	xdynwuglbnmkcvvr#序52000
儿童相见不相识	ertsxdjmbuxduipy#序52000
笑问客从何处来	xcwfkecsheiullva#序52000
隐隐飞桥隔野烟	ynynfzqcgeyeyjeh#序52000
石矾西畔问渔船	uifjxipjwfyuirav#序52000
桃花尽日随流水	tkhwjnrisvlquvml#序52000
洞在清溪何处边	dszlqyxiheiubmdz#序52000
独在异乡为异客	duzlyixdwzyikeqb#序52000
每逢佳节倍思亲	mzfgjwjxbzsiqnpl#序52000
遥知兄弟登高处	ykvixsdidggkiuzw#序52000
遍插茱萸少一人	bmiavuyuukyirfzp#序52000
寒雨连江夜入吴	hjyulmjdyeruwubk#序52000
平明送客楚山孤	pymysskeiuujguaz#序52000
洛阳亲友如相问	loyhqnybruxdwfdm#序52000
闺中少妇不知愁	gvvsukfubuviibmh#序52000
春日凝妆上翠楼	iprinyvduhcvlbfm#序52000
忽见陌头杨柳色	hujmmotbyhlqsewd#序52000
悔教夫婿觅封侯	hvjcfuxumifghbxr#序52000
昨夜风开露井桃	zoyefgkllujytkom#序52000
未央前殿月轮高	wzyhqmdmytlpgkaw#序52000
平阳歌舞新承宠	pyyhgewuxnigisab#序52000
帘外春寒赐锦袍	lmwliphjcijnpkbp#序52000
葡萄美酒夜光杯	putkmzjqyegdbzcm#序52000
欲饮琵琶马上催	yuynpipamauhcvbr#序52000
醉卧沙场君莫笑	zvwouaihjpmoxcyv#序52000
古来征战几人回	gullvgvjjirfhvuk#序52000
送孟浩然之广陵	ssmghkrjvigdlyze#序52000
故人西辞黄鹤楼	gurfxicihdhelbum#序52000
烟花三月下扬州	yjhwsjytxwyhvbhd#序52000
孤帆远影碧空尽	gufjyryybiksjnzi#序52000
惟见长江天际流	wzjmvhjdtmjilqxd#序52000
朝辞白帝彩云间	ikcibldiclypjmum#序52000
千里江陵一日还	qmlijdlyyirihlpz#序52000
两岸猿声啼不住	ldanyrugtibuvuar#序52000
轻舟已过万重山	qyvbyigowjvsujil#序52000
故园东望路漫漫	guyrdswhlumjmjud#序52000
双袖龙钟泪不干	udxqlsvslzbugjya#序52000
马上相逢无纸笔	mauhxdfgwuvibivv#序52000
凭君传语报平安	pyjpiryubkpyanrb#序52000
岐王宅里寻常见	qiwhvllixpihjmek#序52000
崔九堂前几度闻	cvjqthqmjiduwfem#序52000
正是江南好风景	vguijdnjhkfgjyao#序52000
落花时节又逢君	lohwuijxybfgjpcy#序52000
独怜幽草涧边生	dulmybckjmbmugqp#序52000
上有黄鹂深树鸣	uhybhdliufuumylk#序52000
春潮带雨晚来急	ipikdlyuwjlljifd#序52000
野渡无人舟自横	yeduwurfvbzihglm#序52000
月落乌啼霜满天	ytlowutiudmjtmka#序52000
江枫渔火对愁眠	jdfgyuhodvibmmdo#序52000
姑苏城外寒山寺	gusuigwlhjujsint#序52000
夜半钟声到客船	yebjvsugdkkeirwv#序52000
春城无处不飞花	ipigwuiubufzhwfc#序52000
寒食东风御柳斜	hjuidsfgyulqxxbr#序52000
日暮汉宫传蜡烛	rimuhjgsirlavukh#序52000
轻烟散入五侯家	qyyjsjruwuhbjwib#序52000
更深月色半人家	ggufytsebjrfjwab#序52000
北斗阑干南斗斜	bzdbljgjnjdbxxlr#序52000
今夜偏知春气暖	jnyepmviipqinrro#序52000
虫声新透绿窗纱	isugxntblviduavs#序52000
纱窗日落渐黄昏	uaidrilojmhdhpsu#序52000
金屋无人见泪痕	jnwuwurfjmlzhfrb#序52000
寂寞空庭春欲晚	jimokstyipyuwjbo#序52000
梨花满地不开门	lihwmjdibuklmfhd#序52000
岁岁金河复玉关	svsvjnhefuyugreb#序52000
朝朝马策与刀环	ikikmaceyudkhruw#序52000
三春白雪归青冢	sjipblxtgvqyvsab#序52000
万里黄河绕黑山	wjlihdherkhzujal#序52000
玉楼天半起笙歌	yulbtmbjqiuggewa#序52000
风送宫嫔笑语和	fgssgspnxcyuhejh#序52000
月殿影开闻夜漏	ytdmyyklwfyelbkd#序52000
水晶帘卷近秋河	uvjylmjrjnqqheld#序52000
夜上受降城闻笛	yeuhubxdigwfdiwv#序52000
回乐峰前沙似雪	hvlefgqmuauixtky#序52000
受降城外月如霜	ubxdigwlytruudpy#序52000
不知何处吹芦管	buviheiuivlugrav#序52000
一夜征人尽望乡	yiyevgrfjnwhxdav#序52000
朱雀桥边野草花	vuqtqcbmyeckhwpc#序52000
朱雀桥边野草花	vuqtqcbmyeckhwnc#序52000
乌衣巷口夕阳斜	wuyixdkbxiyhxxpr#序52000
旧时王谢堂前燕	jquiwhxxthqmyjln#序52000
飞入寻常百姓家	fzruxpihblxyjwvb#序52000
新妆宜面下朱楼	xnvdyimmxwvulblm#序52000
深锁春光一院愁	ufsoipgdyiyribdh#序52000
行到中庭数花朵	xydkvstyuuhwdoij#序52000
蜻蜓飞上玉搔头	qytyfzuhyusktbid#序52000
泪湿罗巾梦不成	lzuilojnmgbuigdw#序52000
夜深前殿按歌声	yeufqmdmangeugwu#序52000
红颜未老恩先断	hsyjwzlkenxmdrsm#序52000
斜倚熏笼坐到明	xxyixplszodkmyro#序52000
禁门宫树月痕过	jnmfgsuuythfgomz#序52000
媚眼惟看宿鹭巢	mzyjwzkjsuluiknv#序52000
斜拔玉钗灯影畔	xxbayuildgyypjrt#序52000
剔开红焰救飞蛾	tiklhsyjjqfzeeoi#序52000
日光斜照集灵台	rigdxxvkjilytlks#序52000
红树花迎晓露开	hsuuhwyyxcluklsa#序52000
昨夜上皇新授箓	zoyeuhhdxnubluov#序52000
太真含笑入帘来	tlvfhjxcrulmllda#序52000
虢国夫人承主恩	gogofurfigvuenpk#序52000
平明骑马入宫门	pymyqimarugsmfad#序52000
却嫌脂粉污颜色	qtxmviffwuyjsetd#序52000
淡扫峨眉朝至尊	djskeemzikvizpdb#序52000
金陵津渡小山楼	jnlyjnduxcujlbrm#序52000
一宿行人自可愁	yixqxyrfzikeibah#序52000
潮落夜江斜月里	ikloyejdxxytlidl#序52000
两三星火是瓜州	ldsjxyhouigwvbad#序52000
寂寂花时闭院门	jijihwuibiyrmfbd#序52000
美人相并立琼轩	mzrfxdbyliqsxryi#序52000
含情欲说宫中事	hjqyyuuogsvsuira#序52000
鹦鹉前头不敢言	yywuqmtbbugjyjkw#序52000
洞房昨夜停红烛	dsfhzoyetyhsvudh#序52000
待晓堂前拜舅姑	dlxcthqmbljqguin#序52000
妆罢低声问夫婿	vdbadiugwffuxudn#序52000
画眉深浅入时无	hwmzufqmruuiwuaa#序52000
清时有味是无能	qyuiybwzuiwungds#序52000
闲爱孤云静爱僧	xmaiguypjyaisgmr#序52000
欲把一麾江海去	yubayihvjdhlqubt#序52000
乐游原上望昭陵	leybyruhwhvklype#序52000
折戟沉沙铁未销	vejiifuatxwzxcfj#序52000
自将磨洗认前朝	zijdmoxirfqmikpu#序52000
东风不与周郎便	dsfgbuyuvblhbmar#序52000
铜雀春深锁二乔	tsqtipufsoerqcjy#序52000
烟笼寒水月笼沙	yjlshjuvytlsuahd#序52000
夜泊秦淮近酒家	yepoqnhyjnjqjwwb#序52000
商女不知亡国恨	uhnvbuviwhgohfwx#序52000
隔江犹唱后庭花	gejdybihhbtyhwec#序52000
寄扬州韩绰判官	jiyhvbhjiopjgrbb#序52000
青山隐隐水迢迢	qyujynynuvtctcfz#序52000
秋尽江南草未凋	qqjnjdnjckwzdchd#序52000
二十四桥明月夜	eruisiqcmyytyeaw#序52000
玉人何处教吹箫	yurfheiujcivxcwv#序52000
落魄江湖载酒行	lopojdhuzljqxyci#序52000
楚腰纤细掌中轻	iuykxmxivhvsqymi#序52000
十年一觉扬州梦	uinmyijcyhvbmgam#序52000
赢得青楼薄幸名	yydeqylbboxymywx#序52000
银烛秋光冷画屏	ynvuqqgdlghwpyju#序52000
轻罗小扇扑流萤	qyloxcujpulqyyic#序52000
天阶夜色凉如水	tmjxyeseldruuval#序52000
坐看牵牛织女星	zokjqmnqvinvxyro#序52000
娉娉袅袅十三余	pypyncncuisjyunr#序52000
豆蔻梢头二月初	dbkbuktberytiuap#序52000
春风十里扬州路	ipfguiliyhvblufz#序52000
卷上珠帘总不如	jruhvulmzsburujn#序52000
多情却似总无情	doqyqtuizswuqyxx#序52000
唯觉尊前笑不成	wzjtzpqmxcbuigkw#序52000
蜡烛有心还惜别	lavuybxnhlxibxik#序52000
替人垂泪到天明	tirfivlzdktmmyfo#序52000
繁华事散逐香尘	fjhwuisjvuxdifpx#序52000
流水无情草自春	lquvwuqyckziipdf#序52000
日暮东风怨啼鸟	rimudsfgyrtinckp#序52000
日暮东风怨啼鸟	rimudsfgyrtinckw#序52000
落花犹似坠楼人	lohwybuivvlbrfcp#序52000
君问归期未有期	jpwfgvqiwzybqiyq#序52000
巴山夜雨涨秋池	baujyeyuvhqqiisd#序52000
巴山夜雨涨秋池	baujyeyuvhqqiivd#序52000
何当共剪西窗烛	hedhgsjmxiidvurh#序52000
却话巴山夜雨时	qthwbaujyeyuuito#序52000
嵩云秦树久离居	ssypqnuujqlijueu#序52000
双鲤迢迢一纸书	udlitctcyiviuuyv#序52000
休问梁园旧宾客	xqwfldyrjqbnkerb#序52000
茂陵秋雨病相如	mklyqqyubyxdrucn#序52000
为有云屏无限娇	wzybyppywuxmjcdn#序52000
凤城寒尽怕春宵	fgighjjnpaipxcjb#序52000
无端嫁得金龟婿	wudrjwdejngvxuan#序52000
辜负香衾事早朝	gufuxdqnuizkikuu#序52000
乘兴南游不戒严	igxynjybbujxyjqy#序52000
九重谁省谏书函	jqvsuvugjmuuhjpl#序52000
春风举国裁宫锦	ipfgjugoclgsjnfj#序52000
半作障泥半作帆	bjzovhnibjzofjdj#序52000
瑶池阿母绮窗开	ykiiaamuqiidklwa#序52000
黄竹歌声动地哀	hdvugeugdsdiaicw#序52000
八骏日行三万里	bajprixysjwjlipl#序52000
穆王何事不重来	muwhheuibuvsllha#序52000
云母屏风烛影深	ypmupyfgvuyyufed#序52000
长河渐落晓星沉	ihhejmloxcxyifpd#序52000
嫦娥应悔偷灵药	iheeyyhvtblyyknc#序52000
碧海青天夜夜心	bihlqytmyeyexnwd#序52000
宣室求贤访逐臣	xruiqqxmfhvuifbk#序52000
贾生才调更无伦	jwugcldcggwulpxr#序52000
可怜夜半虚前席	kelmyebjxuqmxidg#序52000
不问苍生问鬼神	buwfchugwfgvufap#序52000
冰簟银床梦不成	bydmynidmgbuigdw#序52000
碧天如水夜云轻	bitmruuvyeypqywi#序52000
雁声远过潇湘去	yjugyrgoxcxdquit#序52000
十二楼中月自明	uierlbvsytzimyao#序52000
玄宗回马杨妃死	xrzshvmayhfzsiwd#序52000
云雨难忘日月新	ypyunjwhriytxnel#序52000
终是圣明天子事	vsuiugmytmziuisa#序52000
景阳宫井又何人	jyyhgsjyybherfop#序52000
碧阑干外绣帘垂	biljgjwlxqlmivwp#序52000
猩色屏风画折枝	xysepyfghwveviqm#序52000
八尺龙须方锦褥	baiilsxufhjnrupp#序52000
已凉天气未寒时	yildtmqiwzhjuivo#序52000
江雨霏霏江草齐	jdyufzfzjdckqidw#序52000
六朝如梦鸟空啼	lqikrumgnckstiwk#序52000
无情最是台城柳	wuqyzvuitliglqam#序52000
依旧烟笼十里堤	yijqyjlsuilidirt#序52000
誓扫匈奴不顾身	uiskxsnubuguuffp#序52000
五千貂锦丧胡尘	wuqmdcjnshhuifax#序52000
可怜无定河边骨	kelmwudyhebmgudl#序52000
犹是深闺梦里人	ybuiufgvmglirfqp#序52000
别梦依依到谢家	bxmgyiyidkxxjwkb#序52000
小廊回合曲阑斜	xclhhvhequljxxlr#序52000
多情只有春庭月	doqyviybiptyytxk#序52000
犹为离人照落花	ybwzlirfvklohwqc#序52000
近寒食雨草萋萋	jnhjuiyuckqiqizc#序52000
著麦苗风柳映堤	vumlmcfglqyydict#序52000
等是有家归未得	dguiybjwgvwzdevi#序52000
杜鹃休向耳边啼	dujrxqxderbmtimk#序52000
渭城朝雨浥轻尘	wzigikyuyiqyifdx#序52000
客舍青青柳色新	keueqyqylqsexnbl#序52000
劝君更尽一杯酒	qrjpggjnyibzjqyd#序52000
西出阳关无故人	xiiuyhgrwugurfap#序52000
桂魄初生秋露微	gvpoiuugqqluwzmi#序52000
轻罗已薄未更衣	qyloyibkwzggyiiw#序52000
银筝夜久殷勤弄	ynvgyejqynqnnsjw#序52000
心怯空房不忍归	xnqxksfhburfgvdl#序52000
奉帚平明金殿开	fgvbpymyjndmklfa#序52000
暂将团扇共徘徊	zjjdtrujgsplhyii#序52000
玉颜不及寒鸦色	yuyjbujihjyasewd#序52000
犹带昭阳日影来	ybdlvkyhriyyllqa#序52000
秦时明月汉时关	qnuimyythjuigrfb#序52000
万里长征人未还	wjliihvgrfwzhlaz#序52000
但使龙城飞将在	djuilsigfzjdzlru#序52000
不教胡马渡阴山	bujchumaduynujal#序52000
云想衣裳花想容	ypxdyiuhhwxdrseb#序52000
春风拂槛露华浓	ipfgfukjluhwnsfd#序52000
若非群玉山头见	rofzqpyuujtbjmck#序52000
会向瑶台月下逢	hvxdyktlytxwfgrz#序52000
一枝红艳露凝香	yivihsyjlunyxdah#序52000
云雨巫山枉断肠	ypyuwuujwhdriheo#序52000
借问汉宫谁得似	jxwfhjgsuvdeuirr#序52000
可怜飞燕倚新妆	kelmfzyjyixnvddd#序52000
名花倾国两相欢	myhwqygoldxdhrxy#序52000
常得君王带笑看	ihdejpwhdlxckjxu#序52000
解释春风无限恨	jxuiipfgwuxmhfdx#序52000
沉香亭北倚栏杆	ifxdtybzyiljgjdm#序52000
黄河远上白云间	hdheyruhblypjmcm#序52000
一片孤城万仞山	yipmguigwjrfujal#序52000
羌笛何须怨杨柳	qddihexuyryhlqym#序52000
春风不度玉门关	ipfgbuduyumfgrfb#序52000
劝君莫惜金缕衣	qrjpmoxijnlvyiyw#序52000
劝君惜取少年时	qrjpxiquuknmuiyo#序52000
花开堪折直须折	hwklkjvevixuvecf#序52000
莫待无花空折枝	modlwuhwksvevicm#序52000
送綦毋潜落第还乡	ssqiwuqmlodihrxdzv#序52000
不犯此州边鄙而退	bufjcivbbmbiertvaz#序52000
诸使何为忍苦征敛	vuuihewzrfkuvglmyr#序52000
晨诣超师院读禅经	ifyiikuiyrduijjyos#序52000
听安万善吹筚篥歌	tyanwjujivbiligeka#序52000
丹青引赠曹霸将军	djqyynzgckbajdjppb#序52000
漫叟以公田米酿酒	mjsbyigstmmindjqdd#序52000
君不见沙场征战苦	jpbujmuaihvgvjkuyc#序52000
石冰崖转石万壑雷	uibyyavruiwjhelzay#序52000
送杜少府之任蜀州	ssduukfuvirfuuvbzd#序52000
秦中感秋寄远上人	qnvsgjqqjiyruhrffp#序52000
谷口书斋寄杨补阙	gukbuuvljiyhbuqtbm#序52000
淮上喜会梁川故人	hyuhxihvldirgurfdp#序52000
江乡故人偶集客舍	jdxdgurfoujikeuedr#序52000
云阳馆与韩绅宿别	ypyhgryuhjufsubxek#序52000
喜见外弟卢纶见宿	xijmwldilulpjmsuub#序52000
闻官军收河南河北	wfgrjpubhenjhebzml#序52000
古意呈补阙乔知之	guyiigbuqtqcviviud#序52000
将赴吴兴登乐游原	jdfuwuxydgleybyrdi#序52000
癸卯岁西原贼入道州	gvmksvxiyrzzrudkvbvd#序52000
故作诗一篇以示官吏	guzouiyipmyiuigrliua#序52000
初发扬子寄元大校书	iufayhzijiyrdaxcuupv#序52000
庐山谣寄卢侍御虚舟	luujykjiluuiyuxuvbgp#序52000
云之君兮纷纷而来下	ypvijpxifffferllxwea#序52000
安能摧眉折腰事权贵	anngcvmzveykuiqrgvbv#序52000
白雪歌送武判官归京	blxtgesswupjgrgvjypw#序52000
因休暇则载酒于湖上	ynxqxwzezljqyuhuuhkl#序52000
据湖岸引臂向鱼取酒	juhuanynbixdyuqujqfd#序52000
八月十五夜赠张功曹	baytuiwuyezgvhgsckpa#序52000
以为封禅玉检明堂基	yiwzfgujyujmmythjivq#序52000
蜀道之难难于上青天	uudkvinjnjyuuhqytmsa#序52000
然后天梯石栈相钩连	rjhbtmtiuivjxdgblmpz#序52000
上有六龙回日之高标	uhyblqlshvrivigkbclm#序52000
下有冲波逆折之回川	xwybisbonivevihvirap#序52000
经邹鲁祭孔子而叹之	jyzblujiksziertjvisd#序52000
奉济驿重送严公四韵	fgjiyivsssyjgssiypfl#序52000
辋川闲居赠裴秀才迪	whirxmjuzgpzxqcldiiz#序52000
宿桐庐江寄广陵旧游	sutslujdjigdlyjqybbd#序52000
送李中丞归汉阳别业	sslivsiggvhjyhbxyezl#序52000
寻南溪常山道人隐居	xpnjxiihujdkrfynjueu#序52000
酬程延秋夜即事见赠	ibigyjqqyejiuijmzgyk#序52000
秋日赴阙题潼关驿楼	qqrifuqttitsgryilbhm#序52000
九月九日忆山东兄弟	jqytjqriyiujdsxsdipb#序52000
宿业师山房待丁大不至	suyeuiujfhdldydabuviba#序52000
郡斋雨中与诸文士燕集	jpvlyuvsyuvuwfuiyjjiyr#序52000
君不见金粟堆前松柏里	jpbujmjnsudvqmssblliyl#序52000
和晋陵陆丞相早春游望	hejnlyluigxdzkipybwhhw#序52000
秋日登吴公台上寺远眺	qqridgwugstluhsiyrtcho#序52000
与高适薛据登慈恩寺浮图	yugkuixtjudgciensifutuak#序52000
宣州谢朓楼饯别校书叔云	xrvbxxtclbjmbxxcuuuuypbe#序52000
观公孙大娘弟子舞剑器行	grgsspdanddiziwujmqixyyi#序52000
意疑倚巴丘酌于君山之上	yiyiyibaqqvoyujpujviuhll#序52000
谒衡岳庙遂宿岳寺题门楼	yehgytmcsvsuytsitimflbym#序52000
九月登望仙台呈刘明府容	jqytdgwhxmtliglqmyfurspb#序52000
江州重别薛六柳八二员外	jdvbvsbxxtlqlqbaeryrwldx#序52000
下终南山过斛斯山人宿置酒	xwvsnjujgohusiujrfsuvijqad#序52000
轮台歌奉送封大夫出师西征	lptlgefgssfgdlfuiuuixivgii#序52000
韦讽录事宅观曹将军画马图	wzfgluuivlgrckjdjphwmatuak#序52000
酒舫泛泛然触波涛而往来者	jqfhfjfjrjiubotkerwhllvedl#序52000
和贾至舍人早朝大明宫之作	hejwviuerfzkikdamygsvizohr#序52000
同从弟南斋玩月忆山阴崔少府	tscsdinjvlwjytyiujyncvukfukg#序52000
走马川行奉送封大夫出师西征	zbmairxyfgssfgdlfuiuuixivgti#序52000
送李少府贬峡中王少府贬长沙	ssliukfubmxwvswhukfubmihuazd#序52000
奉和中书舍人贾至早朝大明宫	fghevsuuuerfjwvizkikdamygsfb#序52000
听董大弹胡笳声兼寄语弄房给事	tydsdadjhujwugjmjiyunsfhgzuika#序52000
登柳州城楼寄漳汀封连四州刺史	dglqvbiglbjivhtyfglmsivbciuivl#序52000
自夏口至鹦鹉洲夕望岳阳寄源中丞	zixwkbviyywuvbxiwhytyhjiyrvsigpl#序52000
奉和圣制从蓬莱向兴庆阁道中留春雨中春望之作应制	fgheugvicspgllxdxyqygedkvslqipyuvsipwhvizoyyvifp#序52000
